record_id,body,corporates,geographic_terms,session,symbol,title,topics
727474,"['E/', 'E/C.12/']","['UN. Committee on Economic, Social and Cultural Rights (44th sess. : 2010 : Geneva)', 'UN. Committee on Economic, Social and Cultural Rights (44th sess. : 2010 : Geneva)', 'UN. Committee on Economic, Social and Cultural Rights (44th sess. : 2010 : Geneva)', 'UN. Committee on Economic, Social and Cultural Rights (45th sess. : 2010 : Geneva)', 'UN. Committee on Economic, Social and Cultural Rights (45th sess. : 2010 : Geneva)', 'UN. Committee on Economic, Social and Cultural Rights (45th sess. : 2010 : Geneva)', 'UN. Committee on Economic, Social and Cultural Rights', 'UN. Committee on Economic, Social and Cultural Rights', 'Joint Expert Group on the Monitoring of the Right to Education (10th : 2009 : Paris)']","['DOMINICAN REPUBLIC', 'NETHERLANDS', 'SWITZERLAND', 'URUGUAY']","['2011-S', '42']","['E/2011/22', 'E/C.12/2010/3']","Committee on Economic, Social and Cultural Rights : report on the 44th and 45th sessions, 3-21 May 2010, 1-19 November 2010 None","['ECONOMIC, SOCIAL AND CULTURAL RIGHTS', 'PERIODIC REPORTS', 'RIGHT TO CULTURE', 'CULTURAL PARTICIPATION', 'SANITATION', 'DOCUMENTS']"
727344,"['E/', 'E/C.20/']","['UN. Committee of Experts on Global Geospatial Information Management (1st sess. : 2011 : New York)', 'UN. Committee of Experts on Global Geospatial Information Management (2nd sess. : 2012 : New York)']",None,"['2011-S', '1']","['E/2011/46', 'E/C.20/2011/7']",United Nations Committee of Experts on Global Geospatial Information Management : report on the 1st session (26 October 2011) None,"['GEOGRAPHIC INFORMATION SYSTEMS', 'GEOSPATIAL INFORMATION MANAGEMENT', 'SPACE TECHNOLOGY']"
724501,A/,None,MIDDLE EAST,66,A/C.1/66/PV.4,"General Assembly official records, 66th session : 1st Committee, 4th meeting, Tuesday, 4 October 2011, New York None","['NUCLEAR NON-PROLIFERATION', 'NUCLEAR DISARMAMENT', 'NUCLEAR-WEAPON-FREE ZONES', 'SMALL ARMS', 'CONVENTIONAL WEAPONS', 'NUCLEAR WEAPON TESTS', 'ARMS LIMITATION', 'DISARMAMENT AGREEMENTS', 'GENERAL DEBATE']"
723930,A/,"['UN. General Assembly (66th sess. : 2011-2012). 1st Committee. Vice-Chair', 'UN. General Assembly (66th sess. : 2011-2012). 1st Committee. Rapporteur']",None,66,A/C.1/66/PV.1,"General Assembly official records, 66th session : 1st Committee, 1st meeting, Friday, 16 September 2011, New York None",ELECTION OF OFFICERS
722547,S/,"['UN. Security Council (65th year : 2010)', 'UN. Security Council (66th year : 2011)']",None,66,S/INF/66,"Resolutions and decisions of the Security Council, 1 August 2010-31 July 2011 None None",None
722027,A/,ICJ,None,66,A/66/PV.65,"General Assembly official records, 66th session : 65th plenary meeting, Tuesday, 22 November 2011, New York None","['JUDGES', 'ELECTION OF MEMBERS']"
722024,A/,ICJ,None,66,A/66/PV.64,"General Assembly official records, 66th session : 64th plenary meeting, Tuesday, 22 November 2011, New York None","['JUDGES', 'ELECTION OF MEMBERS']"
721076,A/,"['UN. Committee on Conferences', 'Joint Inspection Unit']",None,66,A/66/PV.63,"General Assembly official records, 66th session : 63rd plenary meeting, Tuesday, 22 November 2011, New York None",APPOINTMENT OF MEMBERS
721021,A/,"['UN. Human Rights Council', 'UN Counter-Terrorism Centre']",LIBYA,66,A/66/PV.60,"General Assembly official records, 66th session : 60th plenary meeting, Friday, 18 November 2011, New York None","['COUNTER-TERRORISM', 'TERRORISM', 'DEMOCRATIZATION']"
720950,"['E/', 'E/CN.15/']","['UN Commission on Crime Prevention and Criminal Justice (20th sess. : 2011 : Vienna)', 'UN Commission on Crime Prevention and Criminal Justice (20th sess. : 2011 : Vienna)', 'UN Office on Drugs and Crime', 'UN Crime Prevention and Criminal Justice Trust Fund', 'UN Office on Drugs and Crime', 'UN. Open-ended Intergovernmental Working Group on Improving the Governance and Financial Situation of the United Nations Office on Drugs and Crime', 'UN Crime Prevention and Criminal Justice Programme Network']",None,"['2011-S', '20']","['E/2011/30/Add.1', 'E/CN.15/2011/21/Add.1']",Commission on Crime Prevention and Criminal Justice : report on the reconvened 20th session (12-13 December 2011) None,"['CRIME PREVENTION', 'CRIMINAL JUSTICE', 'GOVERNANCE', 'FINANCIAL MANAGEMENT']"
720946,A/,ICJ,None,66,A/66/PV.57,"General Assembly official records, 66th session : 57th plenary meeting, Thursday, 10 November 2011, New York None","['JUDGES', 'ELECTION OF MEMBERS']"
720936,A/,"['UN. Security Council', 'UN. Security Council', 'UN. General Assembly (66th sess. : 2011-2012)']",None,66,A/66/PV.52,"General Assembly official records, 66th session : 52nd plenary meeting, Wednesday, 9 November 2011, New York None",None
720802,"['E/', 'E/CN.7/']","['UN. Commission on Narcotic Drugs (54th sess. : 2011 : Vienna)', 'UN Office on Drugs and Crime', 'UN International Drug Control Programme. Fund', 'UN INTERNATIONAL DRUG CONTROL PROGRAMME', 'UN. Open-ended Intergovernmental Working Group on Improving the Governance and Financial Situation of the United Nations Office on Drugs and Crime']",None,"['2011-S', '54']","['E/2011/28/Add.1', 'E/CN.7/2011/15/Add.1']",Commission on Narcotic Drugs : report on the reconvened 54th session (12-13 December 2011) None,"['DRUG POLICY', 'NARCOTIC DRUGS', 'ORGANIZED CRIME', 'DRUG TRAFFIC', 'CORRUPTION', 'COUNTER-TERRORISM', 'CRIMINAL JUSTICE', 'DRUG CONTROL', 'DRUG TREATMENT', 'PROGRAMME EVALUATION', 'INTERNAL OVERSIGHT']"
720478,A/,UN. General Assembly (66th sess. : 2011-2012). 1st Committee. Chairperson,None,65,A/C.1/65/PV.24,"General Assembly official records, 65th session : 1st Committee, 24th meeting, Wednesday, 22 June 2011, New York None",ELECTION OF OFFICERS
719081,A/,"['UN. Committee on the Elimination of Racial Discrimination (78th sess. : 2011 : Geneva)', 'UN. Committee on the Elimination of Racial Discrimination (79th sess. : 2011 : Geneva)', 'UN. Committee on the Elimination of Racial Discrimination (78th sess. : 2011 : Geneva)', 'UN. Committee on the Elimination of Racial Discrimination (79th sess. : 2011 : Geneva)', 'UN. Committee on the Elimination of Racial Discrimination (78th sess. : 2011 : Geneva)', 'UN. Committee on the Elimination of Racial Discrimination (79th sess. : 2011 : Geneva)', 'UN. Committee on the Elimination of Racial Discrimination (78th sess. : 2012 : Geneva)', 'UN. Committee on the Elimination of Racial Discrimination (79th sess. : 2011 : Geneva)']","['ALBANIA', 'ARMENIA', 'BOLIVIA (PLURINATIONAL STATE OF)', 'CUBA', 'CZECH REPUBLIC', 'GEORGIA', 'IRELAND', 'KENYA', 'LITHUANIA', 'MALDIVES', 'MALTA', 'NORWAY', 'PARAGUAY', 'REPUBLIC OF MOLDOVA', 'RWANDA', 'SERBIA', 'SPAIN', 'UKRAINE', 'UNITED KINGDOM', 'URUGUAY', 'YEMEN']",66,A/66/18,"Report of the Committee on the Elimination of Racial Discrimination, 78th session (14 February-11 March 2011), 79th session (8 August-2 September 2011)  None None","['RACE RELATIONS', 'PERIODIC REPORTS', 'RACIAL DISCRIMINATION', 'INTER-AGENCY COOPERATION', 'WRITTEN COMMUNICATIONS', 'PETITIONS', 'NON-SELF-GOVERNING TERRITORIES', 'TREATIES', 'SIGNATURES, ACCESSIONS, RATIFICATIONS', 'RESERVATIONS AND DECLARATIONS', 'PEOPLE OF AFRICAN DESCENT', 'COUNTRY RAPPORTEURS', 'DOCUMENTS']"
719078,A/,UN. Human Rights Council (18th sess. : 2011 : Geneva),None,66,A/66/53/Add.2,"Report of the Human Rights Council, 18th special session (2 December 2011) None None",HUMAN RIGHTS
718451,A/,UN. Security Council,None,66,A/66/PV.40,"General Assembly official records, 66th session : 40th plenary meeting, Monday, 24 October 2011, New York None",ELECTION OF MEMBERS
718372,A/,UN. Security Council,None,66,A/66/PV.37,"General Assembly official records, 66th session : 37th plenary meeting, Friday, 21 October 2011, New York None",ELECTION OF MEMBERS
717199,A/,International Olympic Committee,None,66,A/66/PV.34,"General Assembly official records, 66th session : 34th plenary meeting, Monday, 17 October 2011, New York None","['OLYMPIC GAMES', 'SPORTS', 'PEACE', 'INTERCULTURAL COMMUNICATION', 'CULTURAL PLURALISM', 'TOLERANCE']"
716967,A/,New Partnership for Africa's Development,AFRICA,66,A/66/PV.33,"General Assembly official records, 66th session : 33rd plenary meeting, Tuesday, 11 October 2011, New York None","['MALARIA', 'DISEASE PREVENTION', 'DISEASE CONTROL', 'SUSTAINABLE DEVELOPMENT', 'PEACEBUILDING']"
716459,A/,UN. Human Rights Council (18th sess. : 2011 : Geneva),None,66,A/66/53/Add.1,"Report of the Human Rights Council, 18th session (12-30 September and 21 October 2011) None None",HUMAN RIGHTS
715030,A/,"['UN. Human Rights Council (16th sess. : 2011 : Geneva)', 'UN. Human Rights Council (17th sess. : 2011 : Geneva)', 'UN. Human Rights Council (14th special sess. : 2010 : Geneva)', 'UN. Human Rights Council (15th special sess. : 2011 : Geneva)', 'UN. Human Rights Council (16th special sess. : 2011 : Geneva)', 'UN. Human Rights Council (17th special sess. : 2011 : Geneva)']",None,66,A/66/53,"Report of the Human Rights Council, 16th session (28 February-25 March 2011), 17th session (30 May-17 June 2011), 14th special session (23 December 2010), 15th special session (25 February 2011), 16th special session (29 April 2011), 17th special session (22 and 23 August 2011) None None",HUMAN RIGHTS
714193,A/,UN. General Assembly (66th sess. : 2011-2012). High-Level Plenary Meeting to Commemorate the 10th Anniversary of the Adoption of the Durban Declaration and Programme of Action,None,66,A/66/PV.17,"General Assembly official records, 66th session : 17th plenary meeting, Thursday, 22 September 2011, New York None","['RACIAL DISCRIMINATION', 'XENOPHOBIA', 'DISCRIMINATION', 'ANTI-DISCRIMINATION MEASURES', 'HUMAN RIGHTS', 'ANNIVERSARIES', 'REPARATION']"
712844,A/,WHO,None,66,A/66/PV.3,"General Assembly official records, 66th session : 3rd plenary meeting, Monday, 19 September 2011, New York None","['NON-COMMUNICABLE DISEASES', 'DISEASE CONTROL', 'DISEASE PREVENTION', 'HEALTH POLICY', 'AIDS PREVENTION']"
712208,A/,"['UN. General Assembly (66th sess. : 2011-2012)', 'UN. General Assembly (66th sess. : 2011-2012)', 'UN']",None,66,A/66/PV.1,"General Assembly official records, 66th session : 1st plenary meeting, Tuesday, 13 September 2011, New York None","['TRIBUTES', 'CONFERENCES']"
712067,A/,UN. Conference on Disarmament,None,65,A/65/PV.116,"General Assembly official records, 65th session : 116th plenary meeting, Thursday, 28 July 2011, New York None","['YOUTH POLICY', 'YOUTH', 'DISARMAMENT NEGOTIATIONS', 'DISARMAMENT', 'DISARMAMENT AGREEMENTS']"
711959,A/,None,None,65,A/65/PV.115,"General Assembly official records, 65th session : 115th plenary meeting, Thursday, 28 July 2011, New York None","['YOUTH POLICY', 'YOUTH', 'POPULAR PARTICIPATION']"
711958,A/,None,None,65,A/65/PV.114,"General Assembly official records, 65th session : 114th plenary meeting, Wednesday, 27 July 2011, New York None","['RIGHT TO DRINKING WATER', 'SANITATION']"
711478,A/,None,None,65,A/65/PV.112,"General Assembly official records, 65th session : 112th plenary meeting, Tuesday, 26 July 2011, New York None","['YOUTH POLICY', 'YOUTH', 'POPULAR PARTICIPATION']"
711009,A/,None,None,65,A/65/PV.107,"General Assembly official records, 65th session : 107th plenary meeting, Friday, 1 July 2011, New York None","['HUMANITARIAN ASSISTANCE', 'NATURAL DISASTERS', 'DISASTER RELIEF', 'MILITARY DEFENCES', 'CIVIL DEFENCE', 'RELIEF PERSONNEL']"
710831,A/,UN,SOUTH SUDAN,65,A/65/PV.108,"General Assembly official records, 65th session : 108th plenary meeting, Thursday, 14 July 2011, New York None",None
710827,A/,"[""New Partnership for Africa's Development"", 'UN. Committee on Conferences']","['AFRICA', 'REPUBLIC OF MOLDOVA']",65,A/65/PV.102,"General Assembly official records, 65th session : 102nd plenary meeting, Wednesday, 22 June 2011, New York None","['MEDIATION', 'DISPUTE SETTLEMENT', 'WAR PREVENTION', 'PARTNERSHIP', 'DEVELOPMENT ASSISTANCE', 'APPOINTMENT OF MEMBERS']"
710738,A/,UN. General Assembly (65th sess. : 2010-2011),None,65,A/65/PV.99,"General Assembly official records, 65th session : 99th plenary meeting, Wednesday, 15 June 2011, New York None",None
710131,"['E/', 'E/CN.17/']","['UN. Commission on Sustainable Development (19th sess. : 2011 : New York)', 'UN. Commission on Sustainable Development (19th sess. : 2011 : New York)', 'UN. Commission on Sustainable Development (19th sess. : 2011 : New York)', 'UN. Commission on Sustainable Development (20th sess. : 2013 : New York)']",None,"['2011-S', '19']","['E/2011/29', 'E/CN.17/2011/20']",Commission on Sustainable Development : report on the 19th session (14 May 2010 and 2-13 May 2011) None,"['SUSTAINABLE DEVELOPMENT', 'TRANSPORT', 'CHEMICALS', 'WASTE MANAGEMENT', 'PROGRAMME IMPLEMENTATION', 'MINING', 'CONSUMPTION', 'PRODUCTION']"
709445,E/,"['UN. Economic and Social Council (2010 organizational sess. : New York)', 'UN. Economic and Social Council (2010, organizational sess., resumed : New York)', 'UN. Economic and Social Council (2010, substantive sess. : New York)', 'UN. Economic and Social Council (2010, substantive sess., resumed : New York)']",None,2010-0,E/2010/99,"Resolutions and decisions of the Economic and Social Council : organizational session for 2010, New York, 19 January, 9 and 12 February 2010; resumed organizational session for 2010, New York, 28 April and 21 May 2010; substantive session of 2010, New York, 28 June-23 July 2010; resumed substantive session of 2010, New York, 9 September, 25 October, 10 November and 14-15 December 2010 None",None
708973,A/,"Global Fund to Fight AIDS, Tuberculosis and Malaria",None,65,A/65/PV.95,"General Assembly official records, 65th session : 95th plenary meeting, Friday, 10 June 2011, New York None","['AIDS', 'AIDS PREVENTION', 'PROGRAMME IMPLEMENTATION', 'MEDICAL TREATMENT']"
708558,A/,"['UN. Special Committee of 24', 'UN. Special Committee of 24 (2011 : New York)', 'UN. Special Committee of 24 (2011 : New York)', 'UN System']",None,66,A/66/23,Report of the Special Committee on the Situation with regard to the Implementation of the Declaration on the Granting of Independence to Colonial Countries and Peoples for 2011 None None,"['NON-SELF-GOVERNING TERRITORIES', 'SELF-DETERMINATION OF PEOPLES', 'DECOLONIZATION', 'COOPERATION BETWEEN ORGANIZATIONS', 'INFORMATION DISSEMINATION', 'VISITING MISSIONS', 'NATURAL RESOURCES', 'ECONOMIC DEVELOPMENT', 'GIBRALTAR QUESTION', 'NEW CALEDONIA QUESTION', 'WESTERN SAHARA QUESTION', 'AMERICAN SAMOA QUESTION', 'ANGUILLA QUESTION', 'BERMUDA QUESTION', 'BRITISH VIRGIN ISLANDS QUESTION', 'CAYMAN ISLANDS QUESTION', 'GUAM QUESTION', 'MONTSERRAT QUESTION', 'PITCAIRN QUESTION', 'SAINT HELENA QUESTION', 'TURKS AND CAICOS ISLANDS QUESTION', 'UNITED STATES VIRGIN ISLANDS QUESTION', 'TOKELAU QUESTION', 'FALKLAND ISLANDS (MALVINAS) QUESTION', 'DOCUMENTS']"
707076,A/,UN. Secretary-General,None,65,A/65/PV.101,"General Assembly official records, 65th session : 101st plenary meeting, Tuesday, 21 June 2011, New York None",APPOINTMENT OF OFFICIALS
707074,A/,"['UN', 'UN. General Assembly', 'UN', 'European Union']",KYRGYZSTAN,65,A/65/PV.88,"General Assembly official records, 65th session : 88th plenary meeting, Tuesday, 3 May 2011, New York None","['INTERNATIONAL DAYS', 'INTERNATIONAL COOPERATION', 'OBSERVER STATUS']"
706959,"['E/', 'E/CN.15/']","['UN Commission on Crime Prevention and Criminal Justice (20th sess. : 2011 : Vienna)', 'UN Commission on Crime Prevention and Criminal Justice (20th sess. : 2011 : Vienna)', 'UN Commission on Crime Prevention and Criminal Justice (20th sess. : 2011 : Vienna)', 'UN Commission on Crime Prevention and Criminal Justice (21st sess. : 2012 : Vienna)', 'UN Commission on Crime Prevention and Criminal Justice (21st sess. : 2012 : Vienna)', 'UN Office on Drugs and Crime', 'UN Commission on Crime Prevention and Criminal Justice', 'UN. Economic and Social Council', 'UN Office on Drugs and Crime', 'UN Crime Prevention and Criminal Justice Trust Fund']",None,"['2011-S', '20']","['E/2011/30', 'E/CN.15/2011/21']",Commission on Crime Prevention and Criminal Justice : report on the 20th session (3 December 2010 and 11-15 April 2011) None,"['CRIME PREVENTION', 'CRIMINAL JUSTICE', 'FINANCIAL STATEMENTS', 'PROGRAMME IMPLEMENTATION', 'ORGANIZED CRIME', 'TRAFFICKING IN PERSONS', 'DRUG TRAFFIC', 'INFORMATION WARFARE', 'TECHNICAL COOPERATION', 'CAPACITY BUILDING', 'CHILDREN', 'DIGITAL TECHNOLOGY', 'STANDARDIZATION', 'COORDINATION WITHIN UN SYSTEM']"
706831,A/,"['UN-HABITAT. Governing Council (23rd sess. : 2011 : Nairobi)', 'UN-HABITAT. Governing Council', 'UN-HABITAT. Governing Council (23rd sess. : 2011 : Nairobi)', 'UN-HABITAT. Governing Council (23rd sess. : 2011 : Nairobi)', 'UN-HABITAT. Governing Council (23rd sess. : 2011 : Nairobi)', 'UN-HABITAT. Governing Council (23rd sess. : 2011 : Nairobi)', 'UN-HABITAT. Governing Council (24th sess. : 2013 : Nairobi)']",None,66,A/66/8,"Report of the Governing Council of the United Nations Human Settlements Programme, 23rd session (11-15 April 2011) None None","['HUMAN SETTLEMENTS', 'HUMAN SETTLEMENTS MANAGEMENT', 'OPERATIONAL ACTIVITIES']"
706491,"['E/', 'E/CN.7/']","['UN. Commission on Narcotic Drugs (54th sess. : 2011 : Vienna)', 'UN. Commission on Narcotic Drugs (54th sess. : 2011 : Vienna)', 'UN. Commission on Narcotic Drugs (54th sess. : 2011 : Vienna)', 'UN. Commission on Narcotic Drugs (54th sess. : 2011 : Vienna)', 'UN. Commission on Narcotic Drugs (54th sess. : 2011 : Vienna)', 'UN. Commission on Narcotic Drugs (55th sess. : 2012 : Vienna)', 'UN Office on Drugs and Crime', 'UN. Commission on Narcotic Drugs', 'UN International Drug Control Programme. Fund', 'Paris Pact Initiative']",AFRICA,"['2011-S', '54']","['E/2011/28', 'E/CN.7/2011/15']",Commission on Narcotic Drugs : report on the 54th session (2 December 2010 and 21-25 March 2011) None,"['NARCOTIC DRUGS', 'DRUG CONTROL', 'INTERNATIONAL DRUG MONITORING', 'TREATIES', 'DRUG POLICY', 'DRUG TRAFFIC', 'DRUG TESTING', 'CROP SUBSTITUTION', 'DRUG TREATMENT', 'PSYCHOTROPIC SUBSTANCES', 'PRECURSOR CHEMICALS', 'AIDS PREVENTION']"
706405,"['E/', 'E/C.19/']","['UN. Permanent Forum on Indigenous Issues (10th sess. : 2011 : New York)', 'UN. Permanent Forum on Indigenous Issues (10th sess. : 2011 : New York)', 'UN. Permanent Forum on Indigenous Issues (10th sess. : 2011 : New York)', 'UN. Permanent Forum on Indigenous Issues (11th sess. : 2012 : New York)', 'UN. Permanent Forum on Indigenous Issues', 'UNICEF']",None,"['2011-S', '10']","['E/2011/43', 'E/C.19/2011/14']",Permanent Forum on Indigenous Issues : report on the 10th session (16-27 May 2011) None,"['INDIGENOUS PEOPLES', 'ENVIRONMENTAL MANAGEMENT', 'INFORMED CONSENT', 'HUMAN RIGHTS', 'GENDER-BASED VIOLENCE', 'RIGHT TO DRINKING WATER', 'GENDER EQUALITY']"
704599,A/,UN,"['CHERNOBYL (UKRAINE)', 'UKRAINE']",65,A/65/PV.87,"General Assembly official records, 65th session : 87th plenary meeting, Tuesday, 26 April 2011, New York None","['NUCLEAR ACCIDENTS', 'RADIATION EFFECTS']"
703800,"['E/', 'E/C.16/']","['UN. Economic and Social Council. Committee of Experts on Public Administration (10th : 2011 : New York)', 'UN. Economic and Social Council. Committee of Experts on Public Administration (10th : 2011 : New York)', 'UN. Economic and Social Council. Committee of Experts on Public Administration (10th : 2011 : New York)', 'UN. Economic and Social Council. Committee of Experts on Public Administration (11th : 2012 : New York)', 'UN Programme on Public Administration and Finance', 'UN. Department of Economic and Social Affairs. Division for Public Administration and Development Management']",None,"['2011-S', '10']","['E/2011/44', 'E/C.16/2011/5']",Committee of Experts on Public Administration : report on the 10th session (4-8 April 2011) None,"['GOVERNANCE', 'PUBLIC ADMINISTRATION', 'CAPACITY BUILDING', 'ACCOUNTABILITY', 'DOCUMENTS']"
703799,"['E/', 'E/CN.9/']","['UN. Commission on Population and Development (44th sess. : 2011 : New York)', 'UN. Commission on Population and Development (44th sess. : 2011 : New York)', 'UN. Commission on Population and Development (44th sess. : 2011 : New York)', 'UN. Commission on Population and Development (45th sess. : 2012 : New York)', 'UN. POPULATION DIVISION']",None,"['2011-S', '44']","['E/2011/25', 'E/CN.9/2011/8']",Commission on Population and Development : report on the 44th session (16 April 2010 and 11-15 April 2011) None,"['POPULATION', 'DEVELOPMENT', 'POPULATION PROGRAMMES', 'PROGRAMME IMPLEMENTATION', 'REPRODUCTIVE HEALTH', 'FERTILITY']"
703336,"['E/', 'E/CN.6/']","['UN. Commission on the Status of Women (55th sess. : 2011 : New York)', 'UN. Commission on the Status of Women (55th sess. : 2011 : New York)', 'UN. Commission on the Status of Women (55th sess. : 2011 : New York)', 'UN. Commission on the Status of Women (56th sess. : 2012 : New York)', 'UN. Commission on the Status of Women. Working Group on Communications on the Status of Women']",None,"['2011-S', '55']","['E/2011/27', 'E/CN.6/2011/12']","Commission on the Status of Women : report on the 55th session (12 March 2010, 22 February-4 March and 14 March 2011) None","[""WOMEN'S ADVANCEMENT"", ""WOMEN'S STATUS"", 'GENDER EQUALITY', 'CLIMATE CHANGE', 'AIDS PREVENTION', ""WOMEN'S HEALTH"", ""WOMEN'S EDUCATION"", 'SCIENCE AND TECHNOLOGY', 'PALESTINIANS', 'GIRLS', 'GENDER MAINSTREAMING', 'WRITTEN COMMUNICATIONS']"
703332,A/,UN,"['LIBYA', 'NEPAL', 'PALAU', 'SAINT KITTS AND NEVIS', 'SAINT VINCENT AND THE GRENADINES', 'TONGA']",65,A/65/PV.76,"General Assembly official records, 65th session : 76th plenary meeting, Tuesday, 1 March 2011, New York None","['HUMAN RIGHTS', 'REFUGEE ASSISTANCE', 'DISPLACED PERSONS', 'HUMANITARIAN ASSISTANCE']"
703247,A/,"['UN', 'UN Appeals Tribunal']",ZIMBABWE,65,A/65/PV.75,"General Assembly official records, 65th session : 75th plenary meeting, Friday, 28 January 2011, New York None","['INTERNATIONAL COOPERATION', 'HUMANITARIAN EMERGENCIES', 'HUMANITARIAN ASSISTANCE', 'APPOINTMENT OF OFFICIALS', 'NATURAL DISASTERS']"
703021,E/,"['UN. Committee for Development Policy (13th sess. : 2011 : New York)', 'UN. Committee for Development Policy (13th sess. : 2011 : New York)', 'UN. Committee for Development Policy (13th sess. : 2011 : New York)', 'UN. Committee for Development Policy (13th sess. : 2011 : New York)']",None,2011-S,E/2011/33,Committee for Development Policy : report on the 13th session (21-25 March 2011) None,"['LEAST DEVELOPED COUNTRIES', 'DEVELOPING COUNTRIES', 'DEVELOPMENT POLICY', 'FINANCIAL CRISIS', 'EDUCATION', 'CLIMATE CHANGE']"
702842,A/,"['UN. Disarmament Commission', 'UN. Disarmament Commission (2011, substantive sess. : New York)', 'UN. Disarmament Commission (2011, substantive sess. : New York)']",None,66,A/66/42,Report of the Disarmament Commission for 2011 None None,"['DISARMAMENT', 'NUCLEAR DISARMAMENT', 'DOCUMENTS']"
702428,"['E/', 'E/CN.18/']","['UN Forum on Forests (9th sess. : 2011 : New York)', 'UN Forum on Forests (9th sess. : 2011 : New York)', 'UN Forum on Forests (9th sess. : 2011 : New York)', 'UN Forum on Forests (9th sess. : 2011 : New York)', 'UN Forum on Forests (10th sess. : 2013 : Istanbul, Turkey)', 'Trust Fund for the United Nations Forum on Forests']",None,"['2011-S', '9']","['E/2011/42', 'E/CN.18/2011/20']",United Nations Forum on Forests : report on the 9th session (1 May 2009 and 24 January to 4 February 2011) None,"['FORESTS', 'FOREST MANAGEMENT', 'FOREST POLICY', 'SUSTAINABLE FORESTRY', 'ENVIRONMENTAL AGREEMENTS', 'INTERNATIONAL INSTRUMENTS', 'CONSULTATIONS', 'PARTNERSHIP', 'DOCUMENTS', 'TRUST FUNDS', 'WORKING GROUPS']"
702423,A/,None,None,65,A/65/PV.58,"General Assembly official records, 65th session : 58th plenary meeting, Sunday, 7 November [i.e. December] 2010, New York None","['OCEANS', 'LAW OF THE SEA', 'FISHERIES', 'FISHERY CONSERVATION', 'FISHERY MANAGEMENT', 'MARINE ENVIRONMENT']"
